year,season,evaluation,method,vegetation_formation,station_id,species,density_ind_ha
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 04,173.499
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 05,4.428
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 06,32.712
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 07,47.119
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 08,81.647
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 01,17.886
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 02,0
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 03,15.53
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 04,22.018
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 05,37.153
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 06,45.103
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 07,41.863
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 08,0
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 01,15.497
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 02,0
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 03,44.216
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 04,21.319
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 05,22.872
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 06,95.035
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 07,0
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 08,52.522
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 01,25.261
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 02,87.704
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 03,27.497
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 04,12.347
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 05,48.442
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 06,46.712
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 07,29.531
2016,Wet season,2016,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 08,110.935
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 01,460.112
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 02,32.424
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 03,47.093
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 04,104.057
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 05,18.662
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 06,118.557
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 07,44.052
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 08,38.109
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 01,23.083
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 02,29.221
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 03,97.959
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 04,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 05,59.094
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 06,88.741
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 07,160.721
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 08,107.274
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 01,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 02,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 03,22.784
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 04,27.918
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 05,64.219
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 06,74.256
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 07,260.681
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 08,25.186
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 01,22.569
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 02,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 03,54.089
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 04,148.063
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 05,168.506
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 06,70.485
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 07,66.578
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 08,271.37
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 01,25.547
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 02,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 03,144.164
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 04,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 05,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 06,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 07,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 08,210.308
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 01,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 02,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 03,112.963
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 04,10.368
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 05,177.325
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 06,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 07,74.085
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 08,328.824
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 01,6.036
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 02,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 03,59.114
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 04,18.669
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 05,23.041
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 06,70.387
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 07,94.233
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 08,36.356
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 01,34.901
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 02,18.258
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 03,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 04,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 05,95.416
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 06,261.271
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 07,56.339
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 08,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 01,22.857
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 02,61.624
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 03,37.189
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 04,46.748
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 05,60.743
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 06,26.871
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 07,71.109
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 08,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 01,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 02,28.015
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 03,24.776
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 04,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 05,26.796
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 06,32.886
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 07,22.771
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 08,45.273
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 01,7.831
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 02,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 03,29.602
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 04,95.878
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 05,24.332
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 06,76.441
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 07,57.825
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 08,61.023
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 01,32.659
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 02,19.706
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 03,66.185
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 04,133.017
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 05,22.977
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 06,27.579
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 07,13.659
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 08,28.248
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 01,33.502
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 02,10.143
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 03,37.351
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 04,10.371
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 05,15.874
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 06,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 07,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 08,159.258
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 01,24.487
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 02,16.912
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 03,110.517
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 04,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 05,75.14
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 06,10.802
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 07,20.711
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 08,19.735
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 01,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 02,59.852
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 03,18.14
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 04,25.659
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 05,59.187
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 06,47.762
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 07,122.787
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 08,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 01,19.783
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 02,84.887
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 03,17.037
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 04,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 05,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 06,19.436
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 07,12.981
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 08,127.244
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 01,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 02,77.461
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 03,10.552
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 04,143.164
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 05,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 06,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 07,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 08,14.631
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 01,33.776
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 02,19.034
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 03,33.859
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 04,14.21
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 05,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 06,25.293
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 07,0
2016,Dry season,2016.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 08,30.68
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 01,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 02,92.158
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 03,33.559
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 04,45.01
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 05,54.152
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 06,177.199
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 07,91.177
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 08,166.518
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 01,24.225
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 02,30.418
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 03,74.454
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 04,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 05,236.696
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 06,95.361
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 07,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 08,152.592
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 01,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 02,20.914
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 03,53.273
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 04,39.297
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 05,161.561
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 06,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 07,165.779
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 08,59.003
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 01,203.806
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 02,135.986
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 03,73.89
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 04,226.227
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 05,34.122
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 06,164.661
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 07,156.066
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 08,157.34
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 01,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 02,62.008
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 03,123.344
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 04,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 05,58.197
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 06,59.777
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 07,188.547
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 08,67.272
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 01,27.859
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 02,28.231
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 03,121.743
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 04,53.898
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 05,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 06,32.823
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 07,113.09
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 08,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 01,68.817
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 02,122.43
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 03,113.831
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 04,89.479
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 05,135.681
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 06,26.616
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 07,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 08,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 01,70.428
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 02,22.995
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 03,45.402
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 04,93.664
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 05,146.805
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 06,78.28
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 07,44.371
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 08,68.443
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 01,30.91
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 02,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 03,3.787
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 04,107.809
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 05,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 06,171.826
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 07,18.009
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 08,42.922
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 01,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 02,38.124
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 03,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 04,30.835
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 05,52.483
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 06,221.724
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 07,48.005
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 08,215.923
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 01,103.342
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 02,20.548
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 03,77.802
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 04,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 05,61.842
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 06,138.235
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 07,26.304
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 08,76.972
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 01,55.343
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 02,48.647
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 03,35.078
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 04,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 05,222.666
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 06,47.912
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 07,167.229
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 08,27.372
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 01,24.756
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 02,76.849
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 03,46.043
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 04,110.836
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 05,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 06,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 07,81.175
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 08,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 01,13.51
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 02,17.015
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 03,7.292
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 04,34.664
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 05,27.218
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 06,78.181
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 07,29.67
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 08,63.88
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 01,69.487
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 02,0
