survey_year,season,zone,vegetation_formation,station_id,sampling_unit,species,relative_cover
2020,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2020,Species I,1.375
2020,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2020,Species P,0.458
2020,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2020,Species C,3.177
2021,Wet season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species F,5.761
2021,Wet season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species U,5.188
2021,Wet season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species G,3.964
2021,Wet season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species A,2.763
2021,Wet season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species K,5.241
2021,Wet season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species H,2.799
2021,Wet season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species P,1.326
2021,Wet season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species R,0.386
2021,Wet season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species M,1.47
2021,Wet season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species S,3.845
2021,Wet season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species K,3.182
2021,Wet season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species H,6.958
2021,Wet season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species I,3.605
2021,Wet season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species N,2.874
2021,Wet season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species W,8.442
2021,Wet season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species L,2.489
2021,Wet season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species P,2.525
2021,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species O,3.011
2021,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species H,4.579
2021,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species N,3.248
2021,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species J,0.591
2021,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species P,4.516
2021,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species A,6.597
2021,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species F,0.888
2021,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species M,7.574
2021,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species C,3.277
2021,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species S,4.524
2021,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species L,3.248
2021,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species E,9.096
2021,Wet season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species V,2.073
2018,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2018,Species M,2.355
2018,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2018,Species K,3.927
2018,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2018,Species A,1.18
2018,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2018,Species N,0.592
2018,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2018,Species V,3.185
2018,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2018,Species F,1.848
2018,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2018,Species I,7.797
2018,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2018,Species H,0.466
2018,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2018,Species F,2.406
2018,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2018,Species A,1.008
2018,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2018,Species L,4.14
2018,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2018,Species M,1.939
2018,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2018,Species K,2.367
2018,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2018,Species J,3.454
2018,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2018,Species G,0.173
2018,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2018,Species O,2.215
2018,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2018,Species B,1.228
2018,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2018,Species G,2.806
2018,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2018,Species J,2.224
2018,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2018,Species S,0.495
2018,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2018,Species C,2.375
2018,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2018,Species A,4.733
2018,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2018,Species N,2.192
2019,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2019,Species V,4.282
2019,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2019,Species G,3.478
2019,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2019,Species M,1.881
2019,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2019,Species O,0.935
2019,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2019,Species X,3.957
2019,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2019,Species A,0.614
2019,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2019,Species L,2.251
2019,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2019,Species R,9.689
2019,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2019,Species N,1.738
2019,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2019,Species H,7.095
2019,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2019,Species P,1.782
2019,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2019,Species J,0.723
2019,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2019,Species S,6.122
2019,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2019,Species X,0.05
2019,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2019,Species L,0.702
2019,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2019,Species K,2.0
2019,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2019,Species H,0.651
2019,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2019,Species U,1.014
2019,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2019,Species N,1.32
2019,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2019,Species M,0.613
2019,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2019,Species A,1.313
2019,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2019,Species L,0.66
2019,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2019,Species I,3.109
2019,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2019,Species H,2.789
2019,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2019,Species T,3.297
2019,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2019,Species W,2.947
2019,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2019,Species K,2.441
2019,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2019,Species O,1.457
2019,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2019,Species N,2.631
2019,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2019,Species J,0.751
2020,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2020,Species H,2.252
2020,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2020,Species F,0.279
2020,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2020,Species I,3.502
2020,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2020,Species E,1.463
2020,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2020,Species Q,0.572
2020,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2020,Species G,1.892
2020,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2020,Species K,9.136
2020,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2020,Species A,1.003
2020,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2020,Species N,2.225
2020,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2020,Species O,1.446
2020,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2020,Species S,1.092
2020,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2020,Species M,1.235
2020,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2020,Species J,0.502
2020,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2020,Species L,2.648
2020,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2020,Species A,1.384
2020,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2020,Species S,1.797
2020,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2020,Species F,0.538
2020,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2020,Species T,3.817
2020,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2020,Species R,3.352
2020,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2020,Species O,0.863
2020,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2020,Species G,3.3
2020,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2020,Species K,2.092
2020,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2020,Species D,0.625
2020,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2020,Species I,7.835
2020,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2020,Species J,3.741
2020,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2020,Species O,0.665
2020,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2020,Species T,2.591
2020,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2020,Species H,1.401
2020,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2020,Species K,2.734
2021,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species L,5.617
2021,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species I,4.645
2021,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species H,1.24
2021,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species P,1.105
2021,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species K,1.342
2021,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species J,2.969
2021,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species M,3.512
2021,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species N,5.839
2021,Dry season,Zone B,Cactus scrub,ST_019,ST_019_2021,Species S,1.177
2021,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species U,0.559
2021,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species L,4.407
2021,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species P,1.295
2021,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species K,3.091
2021,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species J,2.795
2021,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species H,3.235
2021,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species W,1.341
2021,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species M,3.527
2021,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species E,4.095
2021,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species F,1.303
2021,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species N,2.389
2021,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species X,6.833
2021,Dry season,Zone B,Cactus scrub,ST_020,ST_020_2021,Species A,4.124
2021,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species I,4.37
2021,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species K,1.997
2021,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species M,2.668
2021,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species Q,0.669
2021,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species L,1.908
2021,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species N,1.058
2021,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species G,3.416
2021,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species H,0.634
2021,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species J,1.544
2021,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species A,1.617
2021,Dry season,Zone B,Cactus scrub,ST_021,ST_021_2021,Species U,3.957
2018,Winter,Zone B,Cactus scrub,ST_019,ST_019_2018,Species H,3.39
2018,Winter,Zone B,Cactus scrub,ST_019,ST_019_2018,Species K,1.961
2018,Winter,Zone B,Cactus scrub,ST_019,ST_019_2018,Species J,7.407
2018,Winter,Zone B,Cactus scrub,ST_019,ST_019_2018,Species G,2.372
2018,Winter,Zone B,Cactus scrub,ST_019,ST_019_2018,Species A,4.048
2018,Winter,Zone B,Cactus scrub,ST_019,ST_019_2018,Species V,2.854
2018,Winter,Zone B,Cactus scrub,ST_019,ST_019_2018,Species L,5.22
2018,Winter,Zone B,Cactus scrub,ST_019,ST_019_2018,Species C,0.486
2018,Winter,Zone B,Cactus scrub,ST_020,ST_020_2018,Species J,3.782
2018,Winter,Zone B,Cactus scrub,ST_020,ST_020_2018,Species O,3.852
2018,Winter,Zone B,Cactus scrub,ST_020,ST_020_2018,Species M,2.2
2018,Winter,Zone B,Cactus scrub,ST_020,ST_020_2018,Species L,0.287
2018,Winter,Zone B,Cactus scrub,ST_020,ST_020_2018,Species K,1.137
2018,Winter,Zone B,Cactus scrub,ST_020,ST_020_2018,Species V,5.634
2018,Winter,Zone B,Cactus scrub,ST_020,ST_020_2018,Species U,1.503
2018,Winter,Zone B,Cactus scrub,ST_020,ST_020_2018,Species I,2.927
2018,Winter,Zone B,Cactus scrub,ST_020,ST_020_2018,Species N,2.684
2018,Winter,Zone B,Cactus scrub,ST_020,ST_020_2018,Species G,0.572
2018,Winter,Zone B,Cactus scrub,ST_021,ST_021_2018,Species C,2.252
2018,Winter,Zone B,Cactus scrub,ST_021,ST_021_2018,Species H,9.771
2018,Winter,Zone B,Cactus scrub,ST_021,ST_021_2018,Species P,3.167
2018,Winter,Zone B,Cactus scrub,ST_021,ST_021_2018,Species L,6.009
2018,Winter,Zone B,Cactus scrub,ST_021,ST_021_2018,Species A,1.12
2018,Winter,Zone B,Cactus scrub,ST_021,ST_021_2018,Species W,5.247
2018,Winter,Zone B,Cactus scrub,ST_021,ST_021_2018,Species Q,1.059
2018,Winter,Zone B,Cactus scrub,ST_021,ST_021_2018,Species I,3.911
2018,Winter,Zone B,Cactus scrub,ST_021,ST_021_2018,Species K,1.004
2018,Winter,Zone B,Cactus scrub,ST_021,ST_021_2018,Species E,6.736
2018,Winter,Zone B,Cactus scrub,ST_021,ST_021_2018,Species N,3.478
2018,Winter,Zone B,Cactus scrub,ST_021,ST_021_2018,Species B,0.481
2019,Winter,Zone B,Cactus scrub,ST_019,ST_019_2019,Species K,4.742
2019,Winter,Zone B,Cactus scrub,ST_019,ST_019_2019,Species W,5.019
2019,Winter,Zone B,Cactus scrub,ST_019,ST_019_2019,Species T,1.632
2019,Winter,Zone B,Cactus scrub,ST_019,ST_019_2019,Species C,1.747
2019,Winter,Zone B,Cactus scrub,ST_019,ST_019_2019,Species J,0.6
2019,Winter,Zone B,Cactus scrub,ST_019,ST_019_2019,Species S,1.715
2019,Winter,Zone B,Cactus scrub,ST_019,ST_019_2019,Species M,1.176
2019,Winter,Zone B,Cactus scrub,ST_019,ST_019_2019,Species R,2.253
2019,Winter,Zone B,Cactus scrub,ST_019,ST_019_2019,Species V,2.027
2019,Winter,Zone B,Cactus scrub,ST_020,ST_020_2019,Species V,0.755
2019,Winter,Zone B,Cactus scrub,ST_020,ST_020_2019,Species M,2.771
2019,Winter,Zone B,Cactus scrub,ST_020,ST_020_2019,Species N,6.611
2019,Winter,Zone B,Cactus scrub,ST_020,ST_020_2019,Species T,0.557
2019,Winter,Zone B,Cactus scrub,ST_020,ST_020_2019,Species B,1.913
2019,Winter,Zone B,Cactus scrub,ST_020,ST_020_2019,Species J,4.532
2019,Winter,Zone B,Cactus scrub,ST_020,ST_020_2019,Species W,2.072
2019,Winter,Zone B,Cactus scrub,ST_020,ST_020_2019,Species I,0.05
2019,Winter,Zone B,Cactus scrub,ST_020,ST_020_2019,Species H,10.956
2019,Winter,Zone B,Cactus scrub,ST_020,ST_020_2019,Species K,1.812
2019,Winter,Zone B,Cactus scrub,ST_020,ST_020_2019,Species X,0.692
2019,Winter,Zone B,Cactus scrub,ST_020,ST_020_2019,Species G,2.786
2019,Winter,Zone B,Cactus scrub,ST_020,ST_020_2019,Species O,6.438
2019,Winter,Zone B,Cactus scrub,ST_021,ST_021_2019,Species M,1.191
2019,Winter,Zone B,Cactus scrub,ST_021,ST_021_2019,Species A,0.977
2019,Winter,Zone B,Cactus scrub,ST_021,ST_021_2019,Species R,1.18
2019,Winter,Zone B,Cactus scrub,ST_021,ST_021_2019,Species O,5.06
2019,Winter,Zone B,Cactus scrub,ST_021,ST_021_2019,Species I,2.741
2019,Winter,Zone B,Cactus scrub,ST_021,ST_021_2019,Species K,3.749
2019,Winter,Zone B,Cactus scrub,ST_021,ST_021_2019,Species H,2.857
2019,Winter,Zone B,Cactus scrub,ST_021,ST_021_2019,Species J,1.307
2019,Winter,Zone B,Cactus scrub,ST_021,ST_021_2019,Species G,1.363
2020,Winter,Zone B,Cactus scrub,ST_019,ST_019_2020,Species N,2.348
2020,Winter,Zone B,Cactus scrub,ST_019,ST_019_2020,Species R,2.244
2020,Winter,Zone B,Cactus scrub,ST_019,ST_019_2020,Species J,1.215
2020,Winter,Zone B,Cactus scrub,ST_019,ST_019_2020,Species P,5.922
2020,Winter,Zone B,Cactus scrub,ST_019,ST_019_2020,Species M,3.594
2020,Winter,Zone B,Cactus scrub,ST_019,ST_019_2020,Species V,1.466
2020,Winter,Zone B,Cactus scrub,ST_019,ST_019_2020,Species S,0.516
2020,Winter,Zone B,Cactus scrub,ST_019,ST_019_2020,Species G,1.92
2020,Winter,Zone B,Cactus scrub,ST_019,ST_019_2020,Species F,3.815
2020,Winter,Zone B,Cactus scrub,ST_019,ST_019_2020,Species H,2.991
2020,Winter,Zone B,Cactus scrub,ST_019,ST_019_2020,Species D,1.63
2020,Winter,Zone B,Cactus scrub,ST_019,ST_019_2020,Species I,9.028
2020,Winter,Zone B,Cactus scrub,ST_020,ST_020_2020,Species J,3.217
2020,Winter,Zone B,Cactus scrub,ST_020,ST_020_2020,Species A,3.772
2020,Winter,Zone B,Cactus scrub,ST_020,ST_020_2020,Species G,5.752
2020,Winter,Zone B,Cactus scrub,ST_020,ST_020_2020,Species P,0.275
2020,Winter,Zone B,Cactus scrub,ST_020,ST_020_2020,Species B,1.626
2020,Winter,Zone B,Cactus scrub,ST_020,ST_020_2020,Species C,1.259
2020,Winter,Zone B,Cactus scrub,ST_020,ST_020_2020,Species O,1.278
2020,Winter,Zone B,Cactus scrub,ST_020,ST_020_2020,Species K,2.28
2020,Winter,Zone B,Cactus scrub,ST_020,ST_020_2020,Species S,4.347
2020,Winter,Zone B,Cactus scrub,ST_020,ST_020_2020,Species U,1.076
2020,Winter,Zone B,Cactus scrub,ST_021,ST_021_2020,Species N,6.847
2020,Winter,Zone B,Cactus scrub,ST_021,ST_021_2020,Species U,1.425
2020,Winter,Zone B,Cactus scrub,ST_021,ST_021_2020,Species W,2.256
2020,Winter,Zone B,Cactus scrub,ST_021,ST_021_2020,Species E,1.456
2020,Winter,Zone B,Cactus scrub,ST_021,ST_021_2020,Species J,2.245
2020,Winter,Zone B,Cactus scrub,ST_021,ST_021_2020,Species F,3.235
2020,Winter,Zone B,Cactus scrub,ST_021,ST_021_2020,Species K,1.436
2021,Winter,Zone B,Cactus scrub,ST_019,ST_019_2021,Species W,4.854
2021,Winter,Zone B,Cactus scrub,ST_019,ST_019_2021,Species N,2.048
2021,Winter,Zone B,Cactus scrub,ST_019,ST_019_2021,Species Q,0.933
2021,Winter,Zone B,Cactus scrub,ST_019,ST_019_2021,Species U,4.148
2021,Winter,Zone B,Cactus scrub,ST_019,ST_019_2021,Species L,3.608
2021,Winter,Zone B,Cactus scrub,ST_019,ST_019_2021,Species J,7.798
2021,Winter,Zone B,Cactus scrub,ST_019,ST_019_2021,Species I,1.728
2021,Winter,Zone B,Cactus scrub,ST_020,ST_020_2021,Species R,0.765
2021,Winter,Zone B,Cactus scrub,ST_020,ST_020_2021,Species B,0.373
2021,Winter,Zone B,Cactus scrub,ST_020,ST_020_2021,Species H,5.828
2021,Winter,Zone B,Cactus scrub,ST_020,ST_020_2021,Species V,4.172
2021,Winter,Zone B,Cactus scrub,ST_020,ST_020_2021,Species F,0.891
2021,Winter,Zone B,Cactus scrub,ST_020,ST_020_2021,Species I,1.518
2021,Winter,Zone B,Cactus scrub,ST_021,ST_021_2021,Species H,0.857
2021,Winter,Zone B,Cactus scrub,ST_021,ST_021_2021,Species N,7.371
2021,Winter,Zone B,Cactus scrub,ST_021,ST_021_2021,Species T,1.316
2021,Winter,Zone B,Cactus scrub,ST_021,ST_021_2021,Species C,1.696
2021,Winter,Zone B,Cactus scrub,ST_021,ST_021_2021,Species M,0.955
2021,Winter,Zone B,Cactus scrub,ST_021,ST_021_2021,Species U,6.142
2021,Winter,Zone B,Cactus scrub,ST_021,ST_021_2021,Species S,1.729
2021,Winter,Zone B,Cactus scrub,ST_021,ST_021_2021,Species L,5.892
2021,Winter,Zone B,Cactus scrub,ST_021,ST_021_2021,Species E,1.714
2021,Winter,Zone B,Cactus scrub,ST_021,ST_021_2021,Species J,2.505
2018,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2018,Species L,5.245
2018,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2018,Species N,6.355
2018,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2018,Species S,1.781
2018,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2018,Species J,5.474
2018,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2018,Species R,1.734
2018,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2018,Species F,7.69
2018,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2018,Species O,3.054
2018,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2018,Species M,3.282
2018,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2018,Species L,2.039
2018,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2018,Species H,7.887
2018,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2018,Species O,2.558
2018,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2018,Species U,5.827
2018,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2018,Species J,2.782
2018,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2018,Species M,1.816
2018,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2018,Species B,6.513
2018,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2018,Species A,2.151
2018,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2018,Species S,4.212
2018,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2018,Species J,7.496
2018,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2018,Species V,4.591
2018,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2018,Species U,2.661
2018,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2018,Species R,7.159
2018,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2018,Species N,3.203
2018,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2018,Species T,1.033
2018,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2018,Species O,2.889
2018,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2018,Species W,5.692
2018,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2018,Species A,1.235
2018,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2018,Species K,1.059
2019,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2019,Species F,1.031
2019,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2019,Species J,2.159
2019,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2019,Species N,2.758
2019,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2019,Species M,2.104
2019,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2019,Species I,6.705
2019,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2019,Species K,1.758
2019,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2019,Species Q,5.407
2019,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2019,Species O,1.156
2019,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2019,Species P,5.037
2019,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2019,Species A,5.736
2019,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2019,Species L,0.229
2019,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2019,Species E,2.127
2019,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2019,Species P,3.062
2019,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2019,Species I,1.218
2019,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2019,Species F,1.973
2019,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2019,Species J,1.204
2019,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2019,Species Q,4.431
2019,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2019,Species M,3.863
2019,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2019,Species N,1.247
2019,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2019,Species O,4.767
2019,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2019,Species V,4.309
2019,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2019,Species U,2.005
2019,Wet season,Zone B,Riparian vegetation,ST_023,ST_023_2019,Species S,1.627
2019,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2019,Species F,0.43
2019,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2019,Species Q,2.55
2019,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2019,Species P,4.51
2019,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2019,Species D,7.899
2019,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2019,Species L,8.183
2019,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2019,Species O,6.43
2019,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2019,Species C,5.76
2019,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2019,Species M,2.194
2019,Wet season,Zone B,Riparian vegetation,ST_024,ST_024_2019,Species X,4.297
2020,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2020,Species M,2.822
2020,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2020,Species S,1.602
2020,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2020,Species C,4.406
2020,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2020,Species G,3.177
2020,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2020,Species P,5.047
2020,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2020,Species Q,8.361
2020,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2020,Species K,3.979
2020,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2020,Species A,9.079
2020,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2020,Species B,2.171
2020,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2020,Species O,2.244
2020,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2020,Species L,5.492
2020,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2020,Species D,1.667
2020,Wet season,Zone B,Riparian vegetation,ST_022,ST_022_2020,Species J,5.425
